file_path,binary_rating
actor4_call_16_sentence_19.wav,1
actor4_call_22_sentence_14.wav,1
actor1_call_7_sentence_21.wav,1
actor4_call_17_sentence_6.wav,0
actor1_call_7_sentence_1.wav,0
actor2_call_34_sentence_36.wav,0
actor4_call_16_sentence_36.wav,0
actor3_call_40_sentence_11.wav,0
actor1_call_3_sentence_10.wav,1
actor1_call_4_sentence_25.wav,1
actor4_call_17_sentence_4.wav,0
actor3_call_40_sentence_19.wav,1
actor3_call_42_sentence_15.wav,0
actor2_call_26_sentence_31.wav,0
actor2_call_32_sentence_13.wav,1
actor1_call_10_sentence_3.wav,0
actor3_call_37_sentence_13.wav,1
actor1_call_9_sentence_2.wav,0
actor2_call_27_sentence_24.wav,0
actor1_call_9_sentence_10.wav,1
actor2_call_32_sentence_22.wav,1
actor1_call_6_sentence_4.wav,1
actor2_call_30_sentence_44.wav,0
actor4_call_19_sentence_1.wav,0
actor3_call_42_sentence_6.wav,1
actor2_call_32_sentence_11.wav,1
actor4_call_20_sentence_3.wav,1
actor1_call_10_sentence_11.wav,1
actor1_call_9_sentence_9.wav,1
actor4_call_22_sentence_21.wav,1
actor2_call_28_sentence_23.wav,0
actor3_call_40_sentence_10.wav,1
actor2_call_34_sentence_30.wav,0
actor1_call_3_sentence_11.wav,1
actor1_call_11_sentence_7.wav,0
actor2_call_32_sentence_7.wav,1
actor2_call_35_sentence_28.wav,0
actor4_call_23_sentence_28.wav,0
actor4_call_20_sentence_17.wav,0
actor2_call_31_sentence_4.wav,0
actor3_call_44_sentence_8.wav,0
actor3_call_45_sentence_5.wav,0
actor4_call_19_sentence_15.wav,1
actor1_call_11_sentence_14.wav,0
actor4_call_25_sentence_9.wav,1
actor1_call_3_sentence_1.wav,0
actor1_call_9_sentence_36.wav,0
actor1_call_12_sentence_9.wav,1
actor3_call_42_sentence_10.wav,0
actor4_call_20_sentence_14.wav,1
actor1_call_8_sentence_6.wav,1
actor3_call_39_sentence_16.wav,1
actor4_call_18_sentence_23.wav,1
actor1_call_10_sentence_26.wav,1
actor2_call_34_sentence_8.wav,0
actor3_call_39_sentence_19.wav,1
actor1_call_14_sentence_14.wav,1
actor1_call_13_sentence_12.wav,1
actor1_call_4_sentence_10.wav,1
actor1_call_14_sentence_24.wav,0
actor2_call_32_sentence_8.wav,0
actor4_call_16_sentence_27.wav,1
actor4_call_23_sentence_10.wav,0
actor2_call_28_sentence_16.wav,1
actor1_call_13_sentence_14.wav,1
actor1_call_6_sentence_1.wav,0
actor4_call_20_sentence_6.wav,1
actor1_call_4_sentence_21.wav,0
actor2_call_30_sentence_37.wav,0
actor4_call_22_sentence_9.wav,1
actor2_call_34_sentence_19.wav,0
actor3_call_38_sentence_2.wav,1
actor4_call_25_sentence_4.wav,0
actor1_call_4_sentence_8.wav,1
actor2_call_35_sentence_34.wav,1
actor4_call_24_sentence_17.wav,1
actor4_call_23_sentence_6.wav,1
actor1_call_10_sentence_21.wav,1
actor1_call_14_sentence_17.wav,0
actor3_call_44_sentence_10.wav,0
actor4_call_18_sentence_25.wav,0
actor4_call_24_sentence_25.wav,1
actor4_call_16_sentence_16.wav,1
actor3_call_45_sentence_21.wav,0
actor2_call_33_sentence_6.wav,1
actor3_call_40_sentence_21.wav,1
actor2_call_35_sentence_23.wav,0
actor1_call_8_sentence_15.wav,1
actor4_call_19_sentence_11.wav,0
actor2_call_35_sentence_13.wav,1
actor2_call_31_sentence_5.wav,0
actor4_call_23_sentence_17.wav,1
actor2_call_30_sentence_21.wav,0
actor3_call_37_sentence_10.wav,0
actor2_call_30_sentence_9.wav,1
actor1_call_4_sentence_24.wav,1
actor1_call_4_sentence_13.wav,1
actor1_call_15_sentence_17.wav,0
actor2_call_30_sentence_29.wav,0
actor4_call_23_sentence_24.wav,1
actor4_call_23_sentence_14.wav,1
actor3_call_44_sentence_11.wav,0
actor3_call_39_sentence_12.wav,1
actor2_call_26_sentence_26.wav,0
actor4_call_20_sentence_10.wav,1
actor4_call_25_sentence_11.wav,1
actor4_call_24_sentence_15.wav,0
actor4_call_21_sentence_18.wav,1
actor2_call_34_sentence_26.wav,1
actor2_call_30_sentence_19.wav,0
actor4_call_16_sentence_10.wav,1
actor3_call_45_sentence_4.wav,0
actor3_call_42_sentence_14.wav,0
actor1_call_14_sentence_7.wav,1
actor3_call_42_sentence_27.wav,0
actor3_call_38_sentence_1.wav,0
actor3_call_45_sentence_12.wav,1
actor1_call_10_sentence_30.wav,1
actor1_call_9_sentence_31.wav,1
actor4_call_18_sentence_2.wav,0
actor3_call_39_sentence_14.wav,1
actor2_call_26_sentence_32.wav,0
actor2_call_34_sentence_6.wav,0
actor4_call_19_sentence_8.wav,1
actor2_call_30_sentence_28.wav,0
actor1_call_7_sentence_11.wav,1
actor1_call_13_sentence_10.wav,1
actor1_call_3_sentence_22.wav,1
actor1_call_5_sentence_10.wav,1
actor1_call_9_sentence_4.wav,0
actor3_call_37_sentence_8.wav,0
actor3_call_42_sentence_17.wav,0
actor1_call_7_sentence_15.wav,1
actor3_call_41_sentence_3.wav,0
actor1_call_7_sentence_13.wav,1
actor1_call_1_sentence_4.wav,0
actor3_call_40_sentence_25.wav,1
actor3_call_40_sentence_14.wav,1
actor4_call_19_sentence_2.wav,0
actor2_call_34_sentence_24.wav,1
actor4_call_23_sentence_13.wav,1
actor2_call_26_sentence_30.wav,1
actor1_call_10_sentence_1.wav,0
actor3_call_44_sentence_22.wav,0
actor1_call_14_sentence_10.wav,1
actor2_call_34_sentence_1.wav,0
actor1_call_9_sentence_26.wav,1
actor1_call_11_sentence_4.wav,1
actor2_call_33_sentence_2.wav,0
actor2_call_34_sentence_2.wav,0
actor4_call_24_sentence_6.wav,1
actor3_call_36_sentence_20.wav,0
actor3_call_43_sentence_15.wav,0
actor4_call_23_sentence_11.wav,0
actor1_call_13_sentence_7.wav,1
actor2_call_27_sentence_12.wav,0
actor3_call_43_sentence_16.wav,1
actor3_call_37_sentence_16.wav,1
actor2_call_28_sentence_35.wav,1
actor1_call_12_sentence_8.wav,1
actor2_call_30_sentence_17.wav,0
actor2_call_35_sentence_30.wav,0
actor2_call_27_sentence_13.wav,0
actor1_call_4_sentence_27.wav,1
actor1_call_7_sentence_14.wav,1
actor2_call_29_sentence_10.wav,0
actor3_call_41_sentence_12.wav,1
actor1_call_8_sentence_14.wav,1
actor3_call_44_sentence_3.wav,0
actor2_call_33_sentence_5.wav,0
actor2_call_35_sentence_12.wav,0
actor3_call_45_sentence_6.wav,0
actor2_call_30_sentence_33.wav,0
actor4_call_20_sentence_4.wav,0
actor3_call_44_sentence_20.wav,0
actor1_call_4_sentence_2.wav,0
actor1_call_7_sentence_2.wav,0
actor2_call_29_sentence_4.wav,0
actor4_call_21_sentence_3.wav,0
actor3_call_39_sentence_3.wav,0
actor4_call_25_sentence_1.wav,0
actor2_call_28_sentence_12.wav,0
actor1_call_10_sentence_12.wav,0
actor4_call_24_sentence_12.wav,0
actor2_call_27_sentence_25.wav,0
actor3_call_41_sentence_13.wav,0
actor1_call_13_sentence_16.wav,1
actor4_call_24_sentence_23.wav,0
actor2_call_34_sentence_7.wav,0
actor1_call_14_sentence_16.wav,0
actor4_call_19_sentence_10.wav,1
actor4_call_20_sentence_5.wav,1
actor3_call_36_sentence_15.wav,0
actor1_call_14_sentence_6.wav,0
actor4_call_19_sentence_13.wav,1
actor3_call_40_sentence_6.wav,1
actor1_call_4_sentence_6.wav,1
actor1_call_5_sentence_9.wav,1
actor1_call_15_sentence_9.wav,1
actor1_call_7_sentence_3.wav,0
actor3_call_38_sentence_3.wav,1
actor2_call_31_sentence_2.wav,0
actor1_call_4_sentence_17.wav,1
actor3_call_44_sentence_26.wav,0
actor2_call_34_sentence_22.wav,0
actor4_call_23_sentence_3.wav,0
actor1_call_9_sentence_32.wav,1
actor2_call_34_sentence_25.wav,1
actor4_call_18_sentence_17.wav,1
actor1_call_4_sentence_4.wav,0
actor4_call_22_sentence_10.wav,1
actor3_call_44_sentence_2.wav,0
actor1_call_11_sentence_13.wav,0
actor3_call_42_sentence_8.wav,0
actor3_call_42_sentence_3.wav,1
actor3_call_45_sentence_16.wav,0
actor2_call_34_sentence_15.wav,1
actor3_call_36_sentence_14.wav,1
actor3_call_42_sentence_23.wav,0
actor1_call_10_sentence_27.wav,1
actor3_call_40_sentence_3.wav,0
actor1_call_7_sentence_12.wav,0
actor1_call_11_sentence_21.wav,1
actor4_call_23_sentence_26.wav,1
actor1_call_9_sentence_13.wav,1
actor3_call_40_sentence_8.wav,1
actor3_call_40_sentence_30.wav,1
actor4_call_18_sentence_18.wav,1
actor2_call_31_sentence_14.wav,0
actor1_call_11_sentence_1.wav,0
actor1_call_4_sentence_9.wav,0
actor1_call_1_sentence_11.wav,1
actor2_call_28_sentence_34.wav,1
actor2_call_34_sentence_3.wav,0
actor1_call_4_sentence_22.wav,0
actor3_call_44_sentence_7.wav,0
actor2_call_26_sentence_1.wav,0
actor3_call_39_sentence_1.wav,0
actor2_call_27_sentence_8.wav,1
actor2_call_26_sentence_36.wav,1
actor4_call_16_sentence_11.wav,1
actor2_call_29_sentence_15.wav,1
actor1_call_2_sentence_2.wav,0
actor2_call_31_sentence_10.wav,0
